id	filename	md5	size	state
322086e7-d452-48ed-8ee6-3dfc62dcfecd	322086e7-d452-48ed-8ee6-3dfc62dcfecd/aad89bba-d9dc-4a93-8e77-26f2c1ba1c3f.rna_seq.augmented_star_gene_counts.tsv	275473bd56e89f3d0a1458ef79ca56f9	4225875	validated
32dab809-4c81-439d-8bd6-e41b52dfbfd5	32dab809-4c81-439d-8bd6-e41b52dfbfd5/ae8e545c-f6ab-40e2-8122-162eab4b2724.rna_seq.augmented_star_gene_counts.tsv	b057632e387b37609f215e14c23d0305	4217562	validated
3494de61-2d94-4acf-8e54-705f811a764e	3494de61-2d94-4acf-8e54-705f811a764e/3e1c728a-cf38-4ca8-9d87-0bbf098567a6.rna_seq.augmented_star_gene_counts.tsv	498e5e8ca0c1f502df1f28ff0691b2af	4218411	validated
3687bc2e-d96d-49e7-a3d7-c6d4c532d689	3687bc2e-d96d-49e7-a3d7-c6d4c532d689/fb24d93c-9681-4d45-801f-9dcfd8c5703e.rna_seq.augmented_star_gene_counts.tsv	e5bd00d91d5ddc2765d773bb839e30ff	4208246	validated
3711f2fe-3ac6-4b64-932d-f1ef3f9f1bbe	3711f2fe-3ac6-4b64-932d-f1ef3f9f1bbe/fea785bb-de96-4411-8bf4-a7d254af9ff9.rna_seq.augmented_star_gene_counts.tsv	0e3d125208d161b67ea71c5fae8ec8e6	4230701	validated
3826d622-5408-4faf-a4dc-dc8c0b4d09af	3826d622-5408-4faf-a4dc-dc8c0b4d09af/b0363d99-5ff4-42cd-849d-79dfad0eaf49.rna_seq.augmented_star_gene_counts.tsv	ae0273e07b681605ef52338895022c3f	4236564	validated
397d35c9-da0a-4967-a30d-cc02fb35b127	397d35c9-da0a-4967-a30d-cc02fb35b127/718c4754-af81-496f-878d-83222a2581b8.rna_seq.augmented_star_gene_counts.tsv	56a800a93a7b11fddb079850b83e0ac9	4244425	validated
3d67cbe2-5802-45ce-b224-772d665b3441	3d67cbe2-5802-45ce-b224-772d665b3441/faffc96a-760c-405c-9bec-d2ec116b4a1d.rna_seq.augmented_star_gene_counts.tsv	6bdba0b0cea518e431be620ef721d843	4243894	validated
3f52dc4b-32ee-4422-a492-71286ea0baa1	3f52dc4b-32ee-4422-a492-71286ea0baa1/e8ff4a79-4175-479b-bc5c-e09d238babeb.rna_seq.augmented_star_gene_counts.tsv	fade6a3860ece7dad8e55bab67a4c3d0	4228765	validated
3f635b2c-5deb-4ac1-966d-e5e859747f75	3f635b2c-5deb-4ac1-966d-e5e859747f75/c52d39b7-3811-41e5-bdc8-9ed59632a903.rna_seq.augmented_star_gene_counts.tsv	b23cdf20fd2a05985b4cdfaa75f1146e	4245401	validated
3f8e4896-62b2-4102-b083-507aca152fdc	3f8e4896-62b2-4102-b083-507aca152fdc/9488f59b-105a-4c4b-844e-23498427b51f.rna_seq.augmented_star_gene_counts.tsv	4824a791538502547e9abd563ff4d655	4242117	validated
